codigo,Razón Social,marca,nombre_region,codigo_region,nombre_comuna,codigo_comuna,direccion,Latitud,Longitud,combustible,Última Actualización,hora_actualizacion,precio,unidad_cobro,ClasificacionGasolina 93 $/L,ClasificacionGasolina 97 $/L,ClasificacionPetróleo Diesel $/L,ClasificacionGasolina 95 $/L,ClasificacionGLP Vehicular $/m3,ClasificacionGNC $/m3,Fecha
co1312306,--sotomayor y hess ltda,COPEC,Metropolitana de Santiago,13,Providencia,13123,Lota 2864,-33.42152,-70.597554,97,2024-02-29,10:03:50,1392.0,$/L,,,,,,,2024-03-26
co1312306,--sotomayor y hess ltda,COPEC,Metropolitana de Santiago,13,Providencia,13123,Lota 2864,-33.42152,-70.597554,DI,2024-02-29,10:03:50,1065.0,$/L,,,,,,,2024-03-26
co1312307,Comercial y Servicios Borlom Limitada,COPEC,Metropolitana de Santiago,13,Providencia,13123,Manuel Montt 1118,-33.438004,-70.615638,93,2024-02-29,07:36:53,1282.0,$/L,,,,,,,2024-03-26
co1312307,Comercial y Servicios Borlom Limitada,COPEC,Metropolitana de Santiago,13,Providencia,13123,Manuel Montt 1118,-33.438004,-70.615638,95,2024-02-29,07:36:53,1322.0,$/L,,,,,,,2024-03-26
co1312307,Comercial y Servicios Borlom Limitada,COPEC,Metropolitana de Santiago,13,Providencia,13123,Manuel Montt 1118,-33.438004,-70.615638,97,2024-02-29,07:36:53,1391.0,$/L,,,,,,,2024-03-26
co1312307,Comercial y Servicios Borlom Limitada,COPEC,Metropolitana de Santiago,13,Providencia,13123,Manuel Montt 1118,-33.438004,-70.615638,DI,2024-03-08,08:25:23,1060.0,$/L,,,,,,,2024-03-26
co1312308,Comercial Calu Ltda.,COPEC,Metropolitana de Santiago,13,Providencia,13123,Los Leones 2347,-33.440545,-70.600234,93,2024-02-29,08:34:00,1309.0,$/L,,,,,,,2024-03-26
co1312308,Comercial Calu Ltda.,COPEC,Metropolitana de Santiago,13,Providencia,13123,Los Leones 2347,-33.440545,-70.600234,95,2024-02-29,08:34:00,1347.0,$/L,,,,,,,2024-03-26
co1312308,Comercial Calu Ltda.,COPEC,Metropolitana de Santiago,13,Providencia,13123,Los Leones 2347,-33.440545,-70.600234,97,2024-02-29,08:34:00,1397.0,$/L,,,,,,,2024-03-26
co1312308,Comercial Calu Ltda.,COPEC,Metropolitana de Santiago,13,Providencia,13123,Los Leones 2347,-33.440545,-70.600234,DI,2024-02-29,08:34:00,1067.0,$/L,,,,,,,2024-03-26
co1312309,comercial f y h  ltda,COPEC,Metropolitana de Santiago,13,Providencia,13123,Avenida Francisco Bilbao 2682,-33.435802,-70.595849,93,2024-02-29,09:23:19,1317.0,$/L,,,,,,,2024-03-26
co1312309,comercial f y h  ltda,COPEC,Metropolitana de Santiago,13,Providencia,13123,Avenida Francisco Bilbao 2682,-33.435802,-70.595849,95,2024-02-29,09:23:19,1355.0,$/L,,,,,,,2024-03-26
co1312309,comercial f y h  ltda,COPEC,Metropolitana de Santiago,13,Providencia,13123,Avenida Francisco Bilbao 2682,-33.435802,-70.595849,97,2024-02-29,09:23:19,1392.0,$/L,,,,,,,2024-03-26
co1312309,comercial f y h  ltda,COPEC,Metropolitana de Santiago,13,Providencia,13123,Avenida Francisco Bilbao 2682,-33.435802,-70.595849,DI,2024-02-29,09:23:19,1066.0,$/L,,,,,,,2024-03-26
co1312309,comercial f y h  ltda,COPEC,Metropolitana de Santiago,13,Providencia,13123,Avenida Francisco Bilbao 2682,-33.435802,-70.595849,GLP,2023-08-17,16:46:38,623.0,$/m3,,,,,,,2024-03-26
co1312310,Comercial Tamarugal Ltda,COPEC,Metropolitana de Santiago,13,Providencia,13123,Avenida Providencia 1072,-33.430049,-70.622746,93,2024-02-29,07:23:23,1309.0,$/L,,,,,,,2024-03-26
co1312310,Comercial Tamarugal Ltda,COPEC,Metropolitana de Santiago,13,Providencia,13123,Avenida Providencia 1072,-33.430049,-70.622746,95,2024-02-29,07:23:23,1347.0,$/L,,,,,,,2024-03-26
co1312310,Comercial Tamarugal Ltda,COPEC,Metropolitana de Santiago,13,Providencia,13123,Avenida Providencia 1072,-33.430049,-70.622746,97,2024-02-29,07:23:23,1384.0,$/L,,,,,,,2024-03-26
co1312310,Comercial Tamarugal Ltda,COPEC,Metropolitana de Santiago,13,Providencia,13123,Avenida Providencia 1072,-33.430049,-70.622746,DI,2024-02-29,07:23:23,1067.0,$/L,,,,,,,2024-03-26
co1312311,Comercial y Servicios Balma Ltda,COPEC,Metropolitana de Santiago,13,Providencia,13123,Avenida Santa Marï¿½a 740,-33.431036,-70.62638,93,2024-02-29,16:18:25,1291.0,$/L,,,,,,,2024-03-26
co1312311,Comercial y Servicios Balma Ltda,COPEC,Metropolitana de Santiago,13,Providencia,13123,Avenida Santa Marï¿½a 740,-33.431036,-70.62638,95,2024-02-29,16:18:25,1337.0,$/L,,,,,,,2024-03-26
co1312311,Comercial y Servicios Balma Ltda,COPEC,Metropolitana de Santiago,13,Providencia,13123,Avenida Santa Marï¿½a 740,-33.431036,-70.62638,97,2024-02-29,16:18:25,1398.0,$/L,,,,,,,2024-03-26
co1312311,Comercial y Servicios Balma Ltda,COPEC,Metropolitana de Santiago,13,Providencia,13123,Avenida Santa Marï¿½a 740,-33.431036,-70.62638,DI,2024-02-29,16:18:25,1067.0,$/L,,,,,,,2024-03-26
co1312401,COMERCIAL Y SERVICIOS OPTIMUM LIMITADA,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,San Pablo 8815,-33.443825,-70.755574,93,2024-02-29,07:16:27,1295.0,$/L,,,,,,,2024-03-26
co1312401,COMERCIAL Y SERVICIOS OPTIMUM LIMITADA,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,San Pablo 8815,-33.443825,-70.755574,95,2024-02-29,07:16:27,1329.0,$/L,,,,,,,2024-03-26
co1312401,COMERCIAL Y SERVICIOS OPTIMUM LIMITADA,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,San Pablo 8815,-33.443825,-70.755574,97,2024-02-29,07:16:27,1366.0,$/L,,,,,,,2024-03-26
co1312401,COMERCIAL Y SERVICIOS OPTIMUM LIMITADA,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,San Pablo 8815,-33.443825,-70.755574,DI,2024-02-29,07:16:27,1043.0,$/L,,,,,,,2024-03-26
co1312402,Jaime P. Basualdo Misto,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,Ruta 68 km. 17,-33.440251,-70.804492,93,2024-02-29,09:20:46,1330.0,$/L,,,,,,,2024-03-26
co1312402,Jaime P. Basualdo Misto,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,Ruta 68 km. 17,-33.440251,-70.804492,95,2024-02-29,09:20:46,1382.0,$/L,,,,,,,2024-03-26
co1312402,Jaime P. Basualdo Misto,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,Ruta 68 km. 17,-33.440251,-70.804492,97,2024-02-29,09:20:46,1433.0,$/L,,,,,,,2024-03-26
co1312402,Jaime P. Basualdo Misto,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,Ruta 68 km. 17,-33.440251,-70.804492,DI,2024-03-01,10:50:05,1081.0,$/L,,,,,,,2024-03-26
co1312403,COMERCIAL Y SERVICIOS P & B LIMITADA,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,San Pablo 8529,-33.444862,-70.747962,93,2024-02-29,08:41:13,1295.0,$/L,,,,,,,2024-03-26
co1312403,COMERCIAL Y SERVICIOS P & B LIMITADA,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,San Pablo 8529,-33.444862,-70.747962,95,2024-02-29,08:41:13,1329.0,$/L,,,,,,,2024-03-26
co1312403,COMERCIAL Y SERVICIOS P & B LIMITADA,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,San Pablo 8529,-33.444862,-70.747962,97,2024-02-29,08:41:13,1366.0,$/L,,,,,,,2024-03-26
co1312403,COMERCIAL Y SERVICIOS P & B LIMITADA,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,San Pablo 8529,-33.444862,-70.747962,DI,2024-02-29,08:41:13,1043.0,$/L,,,,,,,2024-03-26
co1312403,COMERCIAL Y SERVICIOS P & B LIMITADA,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,San Pablo 8529,-33.444862,-70.747962,GLP,2024-03-14,09:51:33,645.0,$/m3,,,,,,,2024-03-26
co1312404,comercial y servicios geitarufe limitada,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,José Joaquín Pérez 8408,-33.43017,-70.741197,93,2024-03-18,17:09:11,1252.0,$/L,,,,,,,2024-03-26
co1312404,comercial y servicios geitarufe limitada,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,José Joaquín Pérez 8408,-33.43017,-70.741197,95,2024-03-18,17:09:11,1287.0,$/L,,,,,,,2024-03-26
co1312404,comercial y servicios geitarufe limitada,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,José Joaquín Pérez 8408,-33.43017,-70.741197,97,2024-03-18,17:09:11,1326.0,$/L,,,,,,,2024-03-26
co1312404,comercial y servicios geitarufe limitada,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,José Joaquín Pérez 8408,-33.43017,-70.741197,DI,2024-03-18,17:09:11,1035.0,$/L,,,,,,,2024-03-26
co1312405,Sociedad Comercial Dampaul Ltda.,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,"Costanera Norte Km. 33, 75",-33.434342,-70.810575,93,2024-02-28,22:27:31,1330.0,$/L,,,,,,,2024-03-26
co1312405,Sociedad Comercial Dampaul Ltda.,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,"Costanera Norte Km. 33, 75",-33.434342,-70.810575,95,2024-02-28,22:27:31,1382.0,$/L,,,,,,,2024-03-26
co1312405,Sociedad Comercial Dampaul Ltda.,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,"Costanera Norte Km. 33, 75",-33.434342,-70.810575,97,2024-02-28,22:27:31,1433.0,$/L,,,,,,,2024-03-26
co1312405,Sociedad Comercial Dampaul Ltda.,COPEC,Metropolitana de Santiago,13,Pudahuel,13124,"Costanera Norte Km. 33, 75",-33.434342,-70.810575,DI,2024-02-28,22:27:31,1083.0,$/L,,,,,,,2024-03-26
co1312501,Inversiones VIPAZ Ltda.,COPEC,Metropolitana de Santiago,13,Quilicura,13125,Avenida Las Torres 902,-33.36088,-70.721312,93,2024-02-29,15:22:46,1286.0,$/L,,,,,,,2024-03-26
co1312501,Inversiones VIPAZ Ltda.,COPEC,Metropolitana de Santiago,13,Quilicura,13125,Avenida Las Torres 902,-33.36088,-70.721312,95,2024-02-29,15:22:46,1334.0,$/L,,,,,,,2024-03-26
co1312501,Inversiones VIPAZ Ltda.,COPEC,Metropolitana de Santiago,13,Quilicura,13125,Avenida Las Torres 902,-33.36088,-70.721312,97,2024-02-29,15:22:46,1370.0,$/L,,,,,,,2024-03-26
co1312501,Inversiones VIPAZ Ltda.,COPEC,Metropolitana de Santiago,13,Quilicura,13125,Avenida Las Torres 902,-33.36088,-70.721312,DI,2024-02-29,15:22:46,1026.0,$/L,,,,,,,2024-03-26
co1312502,Comercial y Servicios Pimenisa Limitada,COPEC,Metropolitana de Santiago,13,Quilicura,13125,JosÃ© Francisco Vergara 19,-33.366532,-70.73704,93,2024-02-29,08:49:05,1286.0,$/L,,,,,,,2024-03-26
co1312502,Comercial y Servicios Pimenisa Limitada,COPEC,Metropolitana de Santiago,13,Quilicura,13125,JosÃ© Francisco Vergara 19,-33.366532,-70.73704,95,2024-02-29,08:49:05,1334.0,$/L,,,,,,,2024-03-26
co1312502,Comercial y Servicios Pimenisa Limitada,COPEC,Metropolitana de Santiago,13,Quilicura,13125,JosÃ© Francisco Vergara 19,-33.366532,-70.73704,97,2024-02-29,08:49:05,1370.0,$/L,,,,,,,2024-03-26
co1312502,Comercial y Servicios Pimenisa Limitada,COPEC,Metropolitana de Santiago,13,Quilicura,13125,JosÃ© Francisco Vergara 19,-33.366532,-70.73704,DI,2024-02-29,08:49:05,1026.0,$/L,,,,,,,2024-03-26
co1312503,COMERCIAL Y SERVICIOS BRAXO LTDA.,COPEC,Metropolitana de Santiago,13,Quilicura,13125,AV BERNARDO Oï¿½HIGGINS 750,-33.348507,-70.728812,93,2024-02-29,13:54:31,1284.0,$/L,,,,,,,2024-03-26
co1312503,COMERCIAL Y SERVICIOS BRAXO LTDA.,COPEC,Metropolitana de Santiago,13,Quilicura,13125,AV BERNARDO Oï¿½HIGGINS 750,-33.348507,-70.728812,95,2024-02-29,13:54:31,1332.0,$/L,,,,,,,2024-03-26
co1312503,COMERCIAL Y SERVICIOS BRAXO LTDA.,COPEC,Metropolitana de Santiago,13,Quilicura,13125,AV BERNARDO Oï¿½HIGGINS 750,-33.348507,-70.728812,97,2024-02-29,13:54:31,1368.0,$/L,,,,,,,2024-03-26
co1312503,COMERCIAL Y SERVICIOS BRAXO LTDA.,COPEC,Metropolitana de Santiago,13,Quilicura,13125,AV BERNARDO Oï¿½HIGGINS 750,-33.348507,-70.728812,DI,2024-02-29,13:54:31,1033.0,$/L,,,,,,,2024-03-26
co1312504,Comercializadora Treceveintiocho Lltda,COPEC,Metropolitana de Santiago,13,Quilicura,13125, Américo vespucio ( ex 1390) 1370,-33.371389,-70.7652,93,2024-02-29,09:30:08,1321.0,$/L,,,,,,,2024-03-26
co1312504,Comercializadora Treceveintiocho Lltda,COPEC,Metropolitana de Santiago,13,Quilicura,13125, Américo vespucio ( ex 1390) 1370,-33.371389,-70.7652,95,2024-02-29,09:30:08,1366.0,$/L,,,,,,,2024-03-26
co1312504,Comercializadora Treceveintiocho Lltda,COPEC,Metropolitana de Santiago,13,Quilicura,13125, Américo vespucio ( ex 1390) 1370,-33.371389,-70.7652,97,2024-02-29,09:30:08,1403.0,$/L,,,,,,,2024-03-26
co1312504,Comercializadora Treceveintiocho Lltda,COPEC,Metropolitana de Santiago,13,Quilicura,13125, Américo vespucio ( ex 1390) 1370,-33.371389,-70.7652,DI,2024-02-29,09:30:08,1040.0,$/L,,,,,,,2024-03-26
co1312601,Comercial y Servicios Guerra Ltda,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Vargas Fontecilla 4182,-33.432578,-70.692059,93,2024-03-14,17:24:42,1236.0,$/L,,,,,,,2024-03-26
co1312601,Comercial y Servicios Guerra Ltda,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Vargas Fontecilla 4182,-33.432578,-70.692059,95,2024-03-14,17:24:42,1275.0,$/L,,,,,,,2024-03-26
co1312601,Comercial y Servicios Guerra Ltda,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Vargas Fontecilla 4182,-33.432578,-70.692059,97,2024-03-14,17:24:42,1314.0,$/L,,,,,,,2024-03-26
co1312601,Comercial y Servicios Guerra Ltda,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Vargas Fontecilla 4182,-33.432578,-70.692059,DI,2024-03-14,17:24:42,1020.0,$/L,,,,,,,2024-03-26
co1312602,ADMINISTRADORA DE ESTACIONES DE SERVICIOS VIA SERVICE LTDA,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,San Pablo 4383,-33.438246,-70.694371,93,2024-02-29,01:25:32,1263.0,$/L,,,,,,,2024-03-26
co1312602,ADMINISTRADORA DE ESTACIONES DE SERVICIOS VIA SERVICE LTDA,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,San Pablo 4383,-33.438246,-70.694371,95,2024-02-29,01:25:32,1292.0,$/L,,,,,,,2024-03-26
co1312602,ADMINISTRADORA DE ESTACIONES DE SERVICIOS VIA SERVICE LTDA,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,San Pablo 4383,-33.438246,-70.694371,97,2024-02-29,01:25:32,1326.0,$/L,,,,,,,2024-03-26
co1312602,ADMINISTRADORA DE ESTACIONES DE SERVICIOS VIA SERVICE LTDA,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,San Pablo 4383,-33.438246,-70.694371,DI,2024-02-29,01:25:32,1036.0,$/L,,,,,,,2024-03-26
co1312604,BAR Ltda,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Salvador Gutiérrez 4980,-33.424981,-70.702643,93,2024-02-29,16:34:37,1272.0,$/L,,,,,,,2024-03-26
co1312604,BAR Ltda,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Salvador Gutiérrez 4980,-33.424981,-70.702643,95,2024-02-29,16:34:37,1300.0,$/L,,,,,,,2024-03-26
co1312604,BAR Ltda,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Salvador Gutiérrez 4980,-33.424981,-70.702643,97,2024-02-29,16:34:37,1339.0,$/L,,,,,,,2024-03-26
co1312604,BAR Ltda,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Salvador Gutiérrez 4980,-33.424981,-70.702643,DI,2024-02-29,16:34:37,1034.0,$/L,,,,,,,2024-03-26
co1312605,COMERCIAL Y SERVICIOS D Y R LIMITADA,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Carrascal 5875,-33.416725,-70.710352,93,2024-02-29,16:21:34,1306.0,$/L,,,,,,,2024-03-26
co1312605,COMERCIAL Y SERVICIOS D Y R LIMITADA,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Carrascal 5875,-33.416725,-70.710352,95,2024-02-29,16:21:34,1342.0,$/L,,,,,,,2024-03-26
co1312605,COMERCIAL Y SERVICIOS D Y R LIMITADA,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Carrascal 5875,-33.416725,-70.710352,97,2024-02-29,16:21:34,1379.0,$/L,,,,,,,2024-03-26
co1312605,COMERCIAL Y SERVICIOS D Y R LIMITADA,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Carrascal 5875,-33.416725,-70.710352,DI,2024-02-29,16:21:34,1029.0,$/L,,,,,,,2024-03-26
co1312606,Comercial y Servicios Morango Limitada,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Mapocho 3898,-33.432798,-70.688117,93,2024-02-29,14:34:31,1263.0,$/L,,,,,,,2024-03-26
co1312606,Comercial y Servicios Morango Limitada,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Mapocho 3898,-33.432798,-70.688117,95,2024-03-14,19:46:38,1298.0,$/L,,,,,,,2024-03-26
co1312606,Comercial y Servicios Morango Limitada,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Mapocho 3898,-33.432798,-70.688117,97,2024-03-14,19:46:38,1332.0,$/L,,,,,,,2024-03-26
co1312606,Comercial y Servicios Morango Limitada,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Mapocho 3898,-33.432798,-70.688117,DI,2024-02-29,14:34:35,1027.0,$/L,,,,,,,2024-03-26
co1312607,Comercial ByM Ltda,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Alberto Edwards 4229,-33.446093,-70.69259,93,2024-03-12,09:15:52,1238.0,$/L,,,,,,,2024-03-26
co1312607,Comercial ByM Ltda,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Alberto Edwards 4229,-33.446093,-70.69259,95,2024-03-12,09:15:52,1277.0,$/L,,,,,,,2024-03-26
co1312607,Comercial ByM Ltda,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Alberto Edwards 4229,-33.446093,-70.69259,97,2024-03-12,09:15:52,1316.0,$/L,,,,,,,2024-03-26
co1312607,Comercial ByM Ltda,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,Alberto Edwards 4229,-33.446093,-70.69259,DI,2024-03-15,13:02:47,1022.0,$/L,,,,,,,2024-03-26
co1312608,COMERCIAL E INVERSIONES SALARES LIMITADA,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,José Joaquín Pérez 5190,-33.432659,-70.706753,93,2023-10-05,09:27:01,1256.0,$/L,,,,,,,2024-03-26
co1312608,COMERCIAL E INVERSIONES SALARES LIMITADA,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,José Joaquín Pérez 5190,-33.432659,-70.706753,95,2023-10-05,09:27:01,1294.0,$/L,,,,,,,2024-03-26
co1312608,COMERCIAL E INVERSIONES SALARES LIMITADA,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,José Joaquín Pérez 5190,-33.432659,-70.706753,97,2023-10-05,09:27:01,1336.0,$/L,,,,,,,2024-03-26
co1312608,COMERCIAL E INVERSIONES SALARES LIMITADA,COPEC,Metropolitana de Santiago,13,Quinta Normal,13126,José Joaquín Pérez 5190,-33.432659,-70.706753,DI,2024-03-15,09:25:05,1035.0,$/L,,,,,,,2024-03-26
co1312701,Comercial y Servicios El Campanario Ltda,COPEC,Metropolitana de Santiago,13,Recoleta,13127,Avenida El Salto 2098,-33.408086,-70.635044,93,2024-02-29,11:41:56,1250.0,$/L,,,,,,,2024-03-26
co1312701,Comercial y Servicios El Campanario Ltda,COPEC,Metropolitana de Santiago,13,Recoleta,13127,Avenida El Salto 2098,-33.408086,-70.635044,95,2024-02-29,11:41:56,1295.0,$/L,,,,,,,2024-03-26
co1312701,Comercial y Servicios El Campanario Ltda,COPEC,Metropolitana de Santiago,13,Recoleta,13127,Avenida El Salto 2098,-33.408086,-70.635044,97,2024-02-29,11:41:56,1341.0,$/L,,,,,,,2024-03-26
co1312701,Comercial y Servicios El Campanario Ltda,COPEC,Metropolitana de Santiago,13,Recoleta,13127,Avenida El Salto 2098,-33.408086,-70.635044,DI,2024-02-29,11:41:56,1029.0,$/L,,,,,,,2024-03-26
co1312702,Garcia Y compañia Ltda,COPEC,Metropolitana de Santiago,13,Recoleta,13127,Recoleta 1207,-33.417866,-70.643608,93,2024-02-29,14:34:36,1250.0,$/L,,,,,,,2024-03-26
co1312702,Garcia Y compañia Ltda,COPEC,Metropolitana de Santiago,13,Recoleta,13127,Recoleta 1207,-33.417866,-70.643608,95,2024-02-29,14:34:37,1295.0,$/L,,,,,,,2024-03-26
co1312702,Garcia Y compañia Ltda,COPEC,Metropolitana de Santiago,13,Recoleta,13127,Recoleta 1207,-33.417866,-70.643608,97,2024-02-29,14:34:39,1338.0,$/L,,,,,,,2024-03-26
co1312702,Garcia Y compañia Ltda,COPEC,Metropolitana de Santiago,13,Recoleta,13127,Recoleta 1207,-33.417866,-70.643608,DI,2024-02-29,14:34:44,1029.0,$/L,,,,,,,2024-03-26
co1312703,JAIME SOTOMAYOR CIA LTDA. RUT:78.025.110-7,COPEC,Metropolitana de Santiago,13,Recoleta,13127,Recoleta 601,-33.425143,-70.645699,93,2024-02-29,10:27:41,1250.0,$/L,,,,,,,2024-03-26
co1312703,JAIME SOTOMAYOR CIA LTDA. RUT:78.025.110-7,COPEC,Metropolitana de Santiago,13,Recoleta,13127,Recoleta 601,-33.425143,-70.645699,95,2024-02-29,10:27:41,1295.0,$/L,,,,,,,2024-03-26
co1312703,JAIME SOTOMAYOR CIA LTDA. RUT:78.025.110-7,COPEC,Metropolitana de Santiago,13,Recoleta,13127,Recoleta 601,-33.425143,-70.645699,97,2024-02-29,10:27:41,1338.0,$/L,,,,,,,2024-03-26
co1312703,JAIME SOTOMAYOR CIA LTDA. RUT:78.025.110-7,COPEC,Metropolitana de Santiago,13,Recoleta,13127,Recoleta 601,-33.425143,-70.645699,DI,2024-02-29,10:27:41,1029.0,$/L,,,,,,,2024-03-26
co1312704,COMERCIAL Y SERVICIOS RC LTDA,COPEC,Metropolitana de Santiago,13,Recoleta,13127,Recoleta 3805,-33.390697,-70.642176,93,2024-02-08,11:22:26,1246.0,$/L,,,,,,,2024-03-26
co1312704,COMERCIAL Y SERVICIOS RC LTDA,COPEC,Metropolitana de Santiago,13,Recoleta,13127,Recoleta 3805,-33.390697,-70.642176,95,2024-02-08,11:22:26,1297.0,$/L,,,,,,,2024-03-26
co1312704,COMERCIAL Y SERVICIOS RC LTDA,COPEC,Metropolitana de Santiago,13,Recoleta,13127,Recoleta 3805,-33.390697,-70.642176,97,2024-02-08,11:22:26,1342.0,$/L,,,,,,,2024-03-26
co1312704,COMERCIAL Y SERVICIOS RC LTDA,COPEC,Metropolitana de Santiago,13,Recoleta,13127,Recoleta 3805,-33.390697,-70.642176,DI,2024-02-08,11:22:26,1020.0,$/L,,,,,,,2024-03-26
co1312801,Granese y Urrutia Ltda.,COPEC,Metropolitana de Santiago,13,Renca,13128,Amï¿½rico Vespucio esq. Lo Boza 2001,-33.386357,-70.758981,93,2024-02-29,10:56:43,1321.0,$/L,,,,,,,2024-03-26
co1312801,Granese y Urrutia Ltda.,COPEC,Metropolitana de Santiago,13,Renca,13128,Amï¿½rico Vespucio esq. Lo Boza 2001,-33.386357,-70.758981,95,2024-02-29,10:56:43,1366.0,$/L,,,,,,,2024-03-26
co1312801,Granese y Urrutia Ltda.,COPEC,Metropolitana de Santiago,13,Renca,13128,Amï¿½rico Vespucio esq. Lo Boza 2001,-33.386357,-70.758981,97,2024-02-29,10:56:43,1403.0,$/L,,,,,,,2024-03-26
co1312801,Granese y Urrutia Ltda.,COPEC,Metropolitana de Santiago,13,Renca,13128,Amï¿½rico Vespucio esq. Lo Boza 2001,-33.386357,-70.758981,DI,2024-02-29,10:56:43,1061.0,$/L,,,,,,,2024-03-26
co1312802,Inversiones Vimar Ltda,COPEC,Metropolitana de Santiago,13,Renca,13128,Domingo Santa Marï¿½a 3548,-33.409251,-70.693288,93,2023-10-05,08:23:22,1302.0,$/L,,,,,,,2024-03-26
co1312802,Inversiones Vimar Ltda,COPEC,Metropolitana de Santiago,13,Renca,13128,Domingo Santa Marï¿½a 3548,-33.409251,-70.693288,95,2023-10-05,08:23:22,1345.0,$/L,,,,,,,2024-03-26
co1312802,Inversiones Vimar Ltda,COPEC,Metropolitana de Santiago,13,Renca,13128,Domingo Santa Marï¿½a 3548,-33.409251,-70.693288,97,2023-10-05,08:23:22,1387.0,$/L,,,,,,,2024-03-26
co1312802,Inversiones Vimar Ltda,COPEC,Metropolitana de Santiago,13,Renca,13128,Domingo Santa Marï¿½a 3548,-33.409251,-70.693288,DI,2023-10-05,08:23:22,1021.0,$/L,,,,,,,2024-03-26
co1312803,INVERSIONES VIMAR LTDA,COPEC,Metropolitana de Santiago,13,Renca,13128,Domingo Santa María 3329,-33.409082,-70.693062,93,2024-02-29,12:41:39,1296.0,$/L,,,,,,,2024-03-26
co1312803,INVERSIONES VIMAR LTDA,COPEC,Metropolitana de Santiago,13,Renca,13128,Domingo Santa María 3329,-33.409082,-70.693062,95,2024-02-29,12:41:39,1336.0,$/L,,,,,,,2024-03-26
co1312803,INVERSIONES VIMAR LTDA,COPEC,Metropolitana de Santiago,13,Renca,13128,Domingo Santa María 3329,-33.409082,-70.693062,97,2024-02-29,12:41:39,1375.0,$/L,,,,,,,2024-03-26
co1312803,INVERSIONES VIMAR LTDA,COPEC,Metropolitana de Santiago,13,Renca,13128,Domingo Santa María 3329,-33.409082,-70.693062,DI,2024-02-29,12:41:39,1044.0,$/L,,,,,,,2024-03-26
co1312901,Administradora de Ventas al Detalle Ltda.,COPEC,Metropolitana de Santiago,13,San Joaquín,13129,Santa Elena 2206,-33.472341,-70.626217,93,2024-02-29,21:46:25,1292.0,$/L,,,,,,,2024-03-26
co1312901,Administradora de Ventas al Detalle Ltda.,COPEC,Metropolitana de Santiago,13,San Joaquín,13129,Santa Elena 2206,-33.472341,-70.626217,95,2024-02-29,21:46:25,1351.0,$/L,,,,,,,2024-03-26
co1312901,Administradora de Ventas al Detalle Ltda.,COPEC,Metropolitana de Santiago,13,San Joaquín,13129,Santa Elena 2206,-33.472341,-70.626217,97,2024-02-29,21:46:25,1413.0,$/L,,,,,,,2024-03-26
